sample_id,comparison_operation,official_token_index,official_token,whisper_token_index,whisper_token,critical_token_difference,whisper_start_time_wav_s,whisper_end_time_wav_s,whisper_start_time_source_s,whisper_end_time_source_s,whisper_time_automatic_flags,timestamp_comparison_note
-egA8-b7-3M$_$16,match,3,big,3,big,False,1.16,1.48,1.16,1.48,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,4,benefit,4,benefit,False,1.48,1.9,1.48,1.9,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,5,of,5,of,False,1.9,2.1,1.9,2.1,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,6,exhibiting,6,exhibiting,False,2.1,2.52,2.1,2.52,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,7,is,7,is,False,2.52,2.9,2.52,2.9,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,8,connecting,8,connecting,False,2.9,3.32,2.9,3.32,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,9,with,9,with,False,3.32,3.68,3.32,3.68,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,10,existing,10,existing,False,3.68,4.1,3.68,4.1,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$16,match,11,clients,11,clients,False,4.1,4.64,4.1,4.64,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,1,What,1,What,False,0.0,0.64,0.0,0.64,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,2,are,2,are,False,0.64,0.74,0.64,0.74,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,3,you,3,you,False,0.74,0.86,0.74,0.86,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,4,doing,4,doing,False,0.86,1.1,0.86,1.1,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,5,that's,5,that's,False,1.1,1.38,1.1,1.38,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,6,different,6,different,False,1.38,1.66,1.38,1.66,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,7,They,7,They,False,2.22,2.46,2.22,2.46,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,8,always,8,always,False,2.46,2.7,2.46,2.7,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,9,want,9,want,False,2.7,2.96,2.7,2.96,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,10,an,10,an,False,2.96,3.1,2.96,3.1,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$13,match,11,answer,11,answer,False,3.1,3.42,3.1,3.42,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,1,I,1,I,False,0.0,0.66,0.0,0.66,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,insertion_whisper,,,2,have,False,0.66,0.9,0.66,0.9,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,2,started,3,started,False,0.9,1.56,0.9,1.56,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,3,a,4,a,False,1.56,1.84,1.56,1.84,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,4,successful,5,successful,False,1.84,2.3,1.84,2.3,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,5,Legal,6,legal,False,2.3,2.64,2.3,2.64,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,6,Nurse,7,nurse,False,2.64,2.96,2.64,2.96,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,7,Consulting,8,consulting,False,2.96,3.46,2.96,3.46,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,8,Business,9,business,False,3.46,3.92,3.46,3.92,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,9,in,10,in,False,3.92,4.62,3.92,4.62,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,10,1989,11,1989,False,4.62,5.44,4.62,5.44,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,11,I,12,I,False,6.24,6.46,6.24,6.46,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,12,mentor,13,mentor,False,6.46,6.76,6.46,6.76,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,13,nurses,14,nurses,False,6.76,7.22,6.76,7.22,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,14,who,15,who,False,7.22,7.5,7.22,7.5,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,15,want,16,want,False,7.5,7.76,7.5,7.76,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,16,to,17,to,False,7.76,7.94,7.76,7.94,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,17,become,18,become,False,7.94,8.22,7.94,8.22,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,18,Legal,19,legal,False,8.22,8.46,8.22,8.46,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,19,Nurse,20,nurse,False,8.46,8.8,8.46,8.8,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$1,match,20,Consultants,21,consultants,False,8.8,9.22,8.8,9.22,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,1,First,1,First,False,0.0,0.8,0.0,0.8,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,2,exhibiting,2,exhibiting,False,1.06,1.42,1.06,1.42,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,3,is,3,is,False,1.42,1.72,1.42,1.72,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,4,a,4,a,False,1.72,1.88,1.72,1.88,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,5,wonderful,5,wonderful,False,1.88,2.3,1.88,2.3,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,6,opportunity,6,opportunity,False,2.3,2.9,2.3,2.9,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,7,to,7,to,False,2.9,3.4,2.9,3.4,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,8,network,8,network,False,3.4,3.7,3.4,3.7,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,9,with,9,with,False,3.7,4.08,3.7,4.08,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,10,other,10,other,False,4.08,4.44,4.08,4.44,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,11,legal,11,legal,False,4.44,4.82,4.44,4.82,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$6,match,12,vendors,12,vendors,False,4.82,5.24,4.82,5.24,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,1,Secondly,1,Secondly,False,0.0,0.96,0.0,0.96,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,2,another,2,another,False,1.28,1.52,1.28,1.52,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,3,goal,3,goal,False,1.52,1.86,1.52,1.86,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,4,of,4,of,False,1.86,2.02,1.86,2.02,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,5,exhibiting,5,exhibiting,False,2.02,2.42,2.02,2.42,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,6,is,6,is,False,2.42,2.82,2.42,2.82,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,7,building,7,building,False,2.82,3.1,2.82,3.1,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,8,your,8,your,False,3.1,3.46,3.1,3.46,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,9,company,9,company,False,3.46,3.82,3.46,3.82,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$9,match,10,image,10,image,False,3.82,4.3,3.82,4.3,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,1,Now,1,Now,False,0.0,0.72,0.0,0.72,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,2,you've,2,you've,False,0.72,0.98,0.72,0.98,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,3,got,3,got,False,0.98,1.12,0.98,1.12,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,4,a,4,a,False,1.12,1.26,1.12,1.26,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,5,face,5,face,False,1.26,1.52,1.26,1.52,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,6,that,6,that,False,1.52,1.76,1.52,1.76,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,7,you,7,you,False,1.76,1.9,1.76,1.9,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,8,can,8,can,False,1.9,2.1,1.9,2.1,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,9,connect,9,connect,False,2.1,2.42,2.1,2.42,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,10,with,10,with,False,2.42,2.68,2.42,2.68,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,11,a,11,a,False,2.68,2.84,2.68,2.84,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,12,voice,12,voice,False,2.84,3.14,2.84,3.14,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,13,and,13,and,False,3.14,4.04,3.14,4.04,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,14,that,14,that,False,4.04,4.24,4.04,4.24,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,15,makes,15,makes,False,4.24,4.46,4.24,4.46,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,16,you,16,you,False,4.46,4.68,4.46,4.68,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,17,closer,17,closer,False,4.68,4.98,4.68,4.98,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,18,to,18,to,False,4.98,5.3,4.98,5.3,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,19,that,19,that,False,5.3,5.52,5.3,5.52,,Whisper估计时间；原文词时间待MFA步骤
-egA8-b7-3M$_$20,match,20,client,20,client,False,5.52,5.84,5.52,5.84,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,insertion_whisper,,,1,is,False,0.0,0.48,0.0,0.48,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,insertion_whisper,,,2,going,False,0.48,0.68,0.48,0.68,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,insertion_whisper,,,3,to,False,0.68,0.84,0.68,0.84,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,insertion_whisper,,,4,help,False,0.84,1.06,0.84,1.06,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,insertion_whisper,,,5,you,False,1.06,1.32,1.06,1.32,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,insertion_whisper,,,6,on,False,1.32,2.04,1.32,2.04,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,1,Well,7,your,False,2.04,2.22,2.04,2.22,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,2,it,8,tests,False,2.22,2.66,2.22,2.66,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,3,is,9,such,False,3.22,3.48,3.22,3.48,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,4,the,10,as,False,3.48,3.7,3.48,3.7,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,5,secret,11,TOEFL,False,3.7,4.16,3.7,4.16,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,6,of,12,IELTS,False,4.4,4.78,4.4,4.78,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,7,power,13,or,False,4.84,4.96,4.84,4.96,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$3,substitution,8,pose,14,university,False,4.96,5.3,4.96,5.3,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,insertion_whisper,,,1,interview,False,0.0,0.38,0.0,0.38,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,insertion_whisper,,,2,And,False,1.16,1.44,1.16,1.44,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,1,Well,3,this,False,1.44,1.56,1.44,1.56,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,2,for,4,secret,False,1.56,1.92,1.56,1.92,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,3,starters,5,will,False,1.92,2.52,1.92,2.52,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,4,let's,6,also,False,2.52,2.84,2.52,2.84,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,5,look,7,help,False,2.84,3.08,2.84,3.08,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,6,at,8,you,False,3.08,3.34,3.08,3.34,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,7,the,9,if,False,3.34,3.68,3.34,3.68,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,8,word,10,you,False,3.68,3.82,3.68,3.82,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$7,substitution,9,power,11,ever,False,3.82,3.98,3.82,3.98,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,insertion_whisper,,,1,help,False,0.0,0.18,0.0,0.18,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,insertion_whisper,,,2,you,False,0.18,0.32,0.18,0.32,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,insertion_whisper,,,3,if,False,0.32,0.52,0.32,0.52,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,insertion_whisper,,,4,you,False,0.52,0.64,0.52,0.64,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,substitution,1,What,5,have,False,0.64,0.76,0.64,0.76,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,substitution,2,is,6,an,False,0.76,0.88,0.76,0.88,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,substitution,3,a,7,English,False,0.88,1.24,0.88,1.24,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,substitution,4,power,8,job,False,1.24,1.7,1.24,1.7,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$6,substitution,5,pose,9,interview,False,1.7,2.38,1.7,2.38,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$9,deletion_official,1,Power,,,False,,,,,,原文词时间待MFA步骤
-iRBcNs9oI8$_$9,deletion_official,2,is,,,False,,,,,,原文词时间待MFA步骤
-iRBcNs9oI8$_$9,substitution,3,similar,1,of,False,0.0,0.36,0.0,0.36,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$9,substitution,4,to,2,Power,False,0.36,1.66,0.36,1.66,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$9,substitution,5,strength,3,Pose,False,1.66,2.3,1.66,2.3,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,insertion_whisper,,,1,ever,False,0.0,0.22,0.0,0.22,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,1,I've,2,decide,False,0.22,0.62,0.22,0.62,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,2,drawn,3,to,False,0.62,1.06,0.62,1.06,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,3,this,4,ask,False,1.06,1.34,1.06,1.34,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,4,man,5,out,False,1.34,1.66,1.34,1.66,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,5,here,6,that,False,1.66,2.04,1.66,2.04,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,6,and,7,special,False,2.04,2.4,2.04,2.4,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,7,if,8,someone,False,2.4,2.78,2.4,2.78,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,8,you,9,So,False,3.64,4.06,3.64,4.06,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,9,can,10,what,False,4.06,4.2,4.06,4.2,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,10,tell,11,is,False,4.2,4.34,4.2,4.34,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,11,he,12,the,False,4.34,4.48,4.34,4.48,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,12,has,13,secret,False,4.48,4.72,4.48,4.72,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,13,a,14,I'm,False,4.72,5.04,4.72,5.04,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,14,lot,15,telling,False,5.04,5.24,5.04,5.24,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,15,of,16,you,False,5.24,5.5,5.24,5.5,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,16,big,17,about,False,5.5,5.82,5.5,5.82,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,17,muscles,18,Well,False,6.44,6.7,6.44,6.7,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,18,he,19,it,False,7.08,7.26,7.08,7.26,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,19,looks,20,is,False,7.26,7.44,7.26,7.44,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,20,very,21,the,False,7.44,7.68,7.44,7.68,,Whisper估计时间；原文词时间待MFA步骤
-iRBcNs9oI8$_$8,substitution,21,strong,22,secret,False,7.68,8.0,7.68,8.0,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,1,If,1,If,False,0.0,0.6,0.0,0.6,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,2,it,2,it,False,0.6,0.72,0.6,0.72,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,3,falls,3,falls,False,0.72,0.94,0.72,0.94,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,4,into,4,into,False,0.94,1.24,0.94,1.24,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,deletion_official,5,oh,,,False,,,,,,原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,6,any,5,any,False,1.24,1.7,1.24,1.7,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,7,of,6,of,False,1.7,1.9,1.7,1.9,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,8,those,7,those,False,1.9,2.06,1.9,2.06,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,9,three,8,three,False,2.06,2.28,2.06,2.28,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,10,categories,9,categories,False,2.28,2.88,2.28,2.88,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,11,inducing,10,inducing,False,4.16,4.76,4.16,4.76,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,12,nausea,11,nausea,False,4.76,5.36,4.76,5.36,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,13,and,12,and,False,5.36,5.56,5.36,5.56,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,14,vomiting,13,vomiting,False,5.56,5.9,5.56,5.9,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,15,would,14,would,False,5.9,6.34,5.9,6.34,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,16,be,15,be,False,6.34,6.48,6.34,6.48,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,17,your,16,your,False,6.48,6.58,6.48,6.58,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,18,next,17,next,False,6.58,6.78,6.58,6.78,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$5,match,19,step,18,step,False,6.78,7.04,6.78,7.04,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,1,If,1,If,False,0.0,0.66,0.0,0.66,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,2,the,2,the,False,0.66,0.84,0.66,0.84,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,3,product,3,product,False,0.84,1.2,0.84,1.2,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,4,or,4,or,False,1.2,1.66,1.2,1.66,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,5,poison,5,poison,False,1.66,2.0,1.66,2.0,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,6,is,6,is,False,2.0,2.26,2.0,2.26,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,7,some,7,some,False,2.26,2.42,2.26,2.42,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,8,type,8,type,False,2.42,2.6,2.42,2.6,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,9,of,9,of,False,2.6,2.82,2.6,2.82,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,10,petroleum,10,petroleum,False,2.82,3.26,2.82,3.26,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,11,product,11,product,False,3.26,3.74,3.26,3.74,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,12,or,12,or,False,3.74,4.28,3.74,4.28,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,13,corrosive,13,corrosive,False,4.28,4.82,4.28,4.82,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,14,product,14,product,False,4.82,5.2,4.82,5.2,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,15,you,15,you,False,5.56,5.9,5.56,5.9,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,16,would,16,would,False,5.9,6.06,5.9,6.06,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,17,not,17,not,False,6.06,6.26,6.06,6.26,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,18,attempt,18,attempt,False,6.26,6.78,6.26,6.78,,Whisper估计时间；原文词时间待MFA步骤
-lzEya4AM_4$_$6,match,19,to,19,to,False,6.78,7.34,6.78,7.34,,Whisper估计时间；原文词时间待MFA步骤
